Prov.0.0	¶ The prouerbes of Salomon.
Prov.21.14	A preuy rewarde pacyfyeth displeasure, and a gyfte in the bosome, stylleth furiousnesse.
Prov.21.15	The iuste delyteth in doynge the thyng that is ryght: but ouer the worckers of wyckednesse hangeth destruccyon.
Prov.21.16	The man that wandreth out of the waye of wysdome, shall remayne in the congregacyon of the deed.
Prov.21.17	He that hath pleasure in banckettes, shalbe a poore man. Whoso delyteth in wyne and delycates, shall nott be ryche.
Prov.21.18	The vngodly shalbe geuen for the ryghtewes: and the wycked for the iust.
Prov.21.19	It is better to dwell in a wildernes then with a chydynge Ꟶ an angrye woman.
Prov.21.20	In a wyse mannes house, there is greate treasure and oyle: but a foolysh body spendeth vp all.
Prov.21.21	Whoso foloweth ryghteousnesse and mercy, fyndeth bothe lyfe, ryghteousnesse, and honoure.
Prov.21.22	A wyse man wynneth the citye of the myghtye: and as for the strength that they trust in, he bryngeth it downe.
Prov.21.23	Whoso kepeth his mouth and hys tonge: the same kepeth hys soule from troubles.
Prov.21.24	He that is proude and presumptuous, is called a scornefull man, which in wrath darre worcke malicyouslye.
Prov.21.25	The volupteousnesse of the slouthfull is hys awne death: for his handes wyll not laboure.
Prov.21.26	He coueteth and desyreth all the daye longe: but the ryghteous is allwaye geuynge, and kepeth nothynge backe.
Prov.21.27	The sacrifyce of the vngodly is abhominacyon: howe moche more when they offre the thynge that is gotten with wyckednesse?
Prov.21.28	A false wytnes shall peryshe: but he that is a true man boldely speaketh that he hathe heard.
Prov.21.29	An vngodly man goeth forth rashly: but the iust reformeth hys awne waye.
Prov.21.30	There is no wisdome, there is no vnderstandynge, there is no councell agaynst the Lorde.
Prov.21.31	The horsse is prepared agaynst the daye of battayll: but the Lorde geueth the victorye.
Prov.22.1	A Good name is more worth then greate rychesse, and louinge fauoure is better then siluer and golde.
Prov.22.2	The ryche and poore are together: the Lorde is the maker of them all.
Prov.22.3	A wyse man seeth the plage, and hydeth hym selfe: but the folysh go on styll and are punysshed.
Prov.22.4	The ende of lowlynes and the feare of God is ryches, honoure, prosperite, and health.
Prov.22.5	Thornes and snares are in the waye of the frowarde: but he that doeth kepe hys soule, wyll fle from soche.
Prov.22.6	Teache a chylde in hys youth what waye he shulde go: for he shall not leaue it, when he is olde.
Prov.22.7	The ryche ruleth the poore: Ꟶ the borower is seruaunt to the lender.
Prov.22.8	He that soweth wyckednesse shall reape sorowe: and the rodde of hys crueltye shall peryshe.
Prov.22.9	He that hath a louynge eye shalbe blessed: for he geueth of his breed vnto the poore.
Prov.22.10	Cast out the scornefull man, and so shall stryfe go out wt hym: yee, variaunce Ꟶ sclaunder shall cease.
Prov.22.11	Whoso delyteth to be of a cleane herte and of gracyous lyppes, the kynge shall be his frende.
Prov.22.12	The eyes of the Lorde preserue knowledge, but as for the wordes of the despytefull, he bringeth them to naught.
Prov.22.13	The slouthfull body sayeth: there is a lyon without, I myght be slayn in the strete.
Prov.22.14	The mouth of an harlot is a depe pyt, wherin he falleth that the Lorde is angrie wyth all.
Prov.22.15	Folyshnes stycketh in the herte of the lad, Ꟶ the rodd of correccion shall dryue it awaye.
Prov.22.16	Who so doth a poore man wronge to increase his awne riches, Ꟶ geueth vnto the riche to please him, at the last commeth to pouerte him selfe.
Prov.22.17	My sonne, bowe downe thyne eare, and herken vnto the wordes of wysedome, applye thy mynde vnto my doctryne:
Prov.22.18	for thou shalt be excellent yf thou kepe it in thine herte, Ꟶ practise it in thy mouth:
Prov.22.19	that thou mayest put thy trust in the Lorde. I haue shewed the this daye the thynge the thou knowest.
Prov.22.20	Haue not I warned the very oft with councel Ꟶ learnyng?
Prov.22.21	that I might shew the the truth, and that thou with the verite myghtest answere them that sende vnto the?
Prov.22.22	Se that thou robbe not the poore, because he is weake, Ꟶ oppresse not the simple in iudgment:
Prov.22.23	for the Lord him selfe will defende their cause, Ꟶ do violence vnto them that haue vsed violence.
Prov.22.24	Make no frendshype wt an angrye wilfull man, Ꟶ kepe no company wt the furious:
Prov.22.25	lest thou learne his wayes, Ꟶ receaue hurte in thy soule.
Prov.22.26	Be not thou one of them that bynde theyr hande vpon promyse, Ꟶ are suertie for wayghty causes:
Prov.22.27	for yf thou hast nothyng to paye, they shall take awaye thy bed from vnder the.
Prov.22.28	Thou shalt not remoue the lande marcke, which thy fore elders haue sett.
Prov.22.29	Seest thou not, that they which be diligent in theyr busynes, stande before kynges and not amonge the symple people?
Prov.23.1	When thou syttest at the table to eate wt a Lorde, ordre thy selfe manerly wt the thynges
Prov.23.2	that are set before the. Measure thyne appetite:
Prov.23.3	Ꟶ yf thou wylt rule thyne awne selfe, be not ouer gredy of hys meate, for meate begyleth Ꟶ disceaueth.
Prov.23.4	Take not ouer greate trauayle Ꟶ labour to be riche, beware of soch a purpose.
Prov.23.5	Why wilt thou set thyne eye vpon the thynge, which sodenly vanisheth awaye? For riches make them selues winges, Ꟶ take theyr flyght lyke an Aegle in to that ayre.
Prov.23.6	Eate not thou with the ennyous, Ꟶ desyre not his meat,
Prov.23.7	for he doth as a man that pescribeth a mesure to the in his herte. He sayth vnto the: eate Ꟶ dryncke, where as his herte is not wt the.
Prov.23.8	Yee, the morsels that thou hast eaten shalt thou perbrake Ꟶ lese those swete wordes.
Prov.23.9	Tell nothinge in to the eares of a foole, for he wyll despyse the wysdome of thy wordes.
Prov.23.10	Remoue not the olde lande marke, Ꟶ come not within the felde of the fatherlesse:
Prov.23.11	For he that delyuereth them, is mightie, euen he shall defende theyr cause against the.
Prov.23.12	Applye thyne herte vnto correccion, Ꟶ thyne eare to the wordes of knowledge.
Prov.23.13	Witholde not correcion from the childe, for yf thou beatest him wt the rodd, he shall not dye therof.
Prov.23.14	Yf thou smyte him wt the rodde, thou shalt deliuer his soule from hell.
Prov.23.15	My sonne, yf thy herte receaue wysdome, my herte also shall reioyce:
Prov.23.16	yee, my reynes shalbe very glad: yf thy lippes speke the thinge that is ryght.
Prov.23.17	Let not thyne herte be gelous to folowe synners, but kepe the styll in the feare of the Lord all the daye longe:
Prov.23.18	for the ende is not yet come, Ꟶ thy pacient abydynge shall not be in vayne.
Prov.23.19	My sonne, geue eare Ꟶ be wyse, and set strayte thynehert in the waye of the Lord.
Prov.23.20	Kepe no company wt wyne bybbers Ꟶ ryotous eaters of flesh:
Prov.23.21	for soch as be dronckardes Ꟶ ryotous shall come to pouerte, Ꟶ he that is geuen to moch slepe, shall go wt a ragged coate.
Prov.23.22	Geue eare vnto thy father that begat the, Ꟶ despyse not thy mother when she is olde.
Prov.23.23	Labour for to get the trueth: sell yt not awaye, Ꟶ so do by wysdome, nourtour Ꟶ vnderstandyng:
Prov.23.24	for a ryghteous father is maruelous glad of a wyse sonne, and he that begettith a wyse chylde shall haue gret pleasure of him.
Prov.23.25	Do so that thy father Ꟶ mother may be glad of the, Ꟶ that she that bare the may reioyse.
Prov.23.26	My sonne, geue me thyne herte, Ꟶ lett thyne eyes haue pleasure in my wayes.
Prov.23.27	For an whore is a depe graue, and an harlot is a narow pytt.
Prov.23.28	She lurketh lyke a thefe, and bringeth vnto her such men as be full of vyce.
Prov.23.29	Who hath wo? Who hath sorow? Who hath strife? Who hath brauling? Ꟶ who hath woundes without cause Or who hath reed eyes?
Prov.23.30	Euen they that be euer at the wyne, Ꟶ seke excesse.
Prov.23.31	Loke not thou vpon the wyne, how redd it is, Ꟶ what a colour it geueth in the glasse.
Prov.23.32	It goeth downe softly, but at the last it byteth lyke a serpent, Ꟶ styngeth as an Adder.
Prov.23.33	So shall thine eyes loke vnto straunge wemen, Ꟶ thyne herte shall muse vpon frowarde thynges.
Prov.23.34	Yee, thou shalt be as though thou layest in the myddest of the see, or sleptest vpon the toppe of the mast of a shippe.
Prov.23.35	They wouded me (shalt thou saye) but it hath not hurte me: they haue all to broken me, but I felt it not. Whan I am well wakened, I will go to the drincke againe.
Prov.24.1	Be not thou gelous ouer wycked men, and desyre not to be amonge them.
Prov.24.2	For ther herte ymagyneth to do hurte, and theyr lyppes talke of myschefe.
Prov.24.3	Thorow wysdome is an house buyled, and wyth vnderstandynge is it sett vp.
Prov.24.4	Thorow discrecion shalt the chambers be fylled with all costly and pleasaunt ryches.
Prov.24.5	A wyse man is euer stronge, yee, a man of vnderstanding encreaseth of strength.
Prov.24.6	For with discrecyon must warres be taken in hande, Ꟶ where as are many that can geue councell, there is the victory.
Prov.24.7	Wysdom is to hye a thinge for a fole, for he darre not open his mouth in the gate.
Prov.24.8	He that ymagyneth myschefe, maye welbe called an vngracious personne.
Prov.24.9	The thought of the foolysh is synne, Ꟶ the scornefull is an abhominacion vnto men.
Prov.24.10	If thou be ouersene and negligent in tyme of nede, then is thy strength but smal.
Prov.24.11	Deliuer them that go vnto death, Ꟶ are led awaye to be slayne, Ꟶ be not neglygent therin yf thou be able to do them good.
Prov.24.12	If thou wilt saye: I knewe not of it. Thinkest thou that he which made the hertes, doth not considre it? Ꟶ that he which regardeth thy soule, seeth it not? Shall not be recompence euery man according to his worckes?
Prov.24.13	My sonne, thou eatest hony Ꟶ the swete hony combe, because it is good Ꟶ swete in thy mouth.
Prov.24.14	Euen so shall the knowledge of wysdome be vnto thy soule, assone as thou hast gotten it. And thow shalt haue longe dayes, yee, thy hope shall not be in vayne.
Prov.24.15	Laye no preuy wayte (o wicked man) vpon the house of the ryghteous Ꟶ disquiete not his restyng place.
Prov.24.16	For a iust man falleth seuen tymes, Ꟶ ryseth vp agayne, but the vngodly fall into wyckednes.
Prov.24.17	Reioyce not thou at the fall of thyne enemye, Ꟶ lett not thyne herte be glad when he stombleth.
Prov.24.18	Lest the Lord (when seith it) be angrye, and turne hys wrath from hym vnto the.
Prov.24.19	Let not thy wrath Ꟶ gelousy moue the, to folowe the wycked Ꟶ vngodly.
Prov.24.20	And why? the wicked shall haue no posterite, and the candle of the vngodly shall be put out.
Prov.24.21	My sonne, feare thou the Lord Ꟶ the kynge, Ꟶ kepe no company wt them that slyde backe from his feare:
Prov.24.22	for theyr destruccion shall come sodenly, Ꟶ who knoweth the aduersyte that maye come from them both?
Prov.24.23	These are also the sayenges of the wyse. It is not good, to haue respecte of any persone in iudgement.
Prov.24.24	He that sayeth to the vngodly: thou arte ryghteous hym shall the people curse, yee, the comentie shall abhorre him.
Prov.24.25	But they that rebuke the vngodly, In them doth God delite, Ꟶ a ryche blessyng shall come vpon them.
Prov.24.26	Euery man shall kysse his lyppes, that geueth a good answere.
Prov.24.27	Fyrst make vp thy worck that is without, Ꟶ loke well vnto that which thou hast in the felde Ꟶ then buylde thyne house.
Prov.24.28	Be no false witnesse agaist thy neyghbour Ꟶ speake no falshode wt thy lyppes.
Prov.24.29	Saye not: I will handle him, euen as he hath dealte wt me, Ꟶ wyll rewarde euery man accordinge to his dedes.
Prov.24.30	I went by the felde of the slouthfull, Ꟶ by the vyneiarde of the foolysh man.
Prov.24.31	And lo, it was all couered wt nettels, Ꟶ stode full of thystles, Ꟶ the stone wall was broken downe.
Prov.24.32	Thys I sawe, Ꟶ considered it well: I loked vpon it, Ꟶ toke it for a warnyng.
Prov.24.33	Yee, slepe on styll a lytle, slombre a lytle, folde thy handes together yet a lytle:
Prov.24.34	so shall pouerte come vnto the as one that trauayleth by the waye, Ꟶ necessite lyke a weapened man.
Prov.25.1	These also are the parables of Salomon, which the men of Ezekiah Kynge of Iuda copied out.
Prov.25.2	It is the honour of God to kepe a thinge secrete, but the kynges honour is to search out a thyng.
Prov.25.3	The heauen is hye, the earth is depe, Ꟶ the kynges herte is vnsearcheable.
Prov.25.4	Take the drosse from the syluer, Ꟶ there shalbe a cleane vessell therof.
Prov.25.5	Take awaye vngodlynesse from the kinge, Ꟶ his seate shalbe stablished wt ryghteousnes.
Prov.25.6	Put not forth thy selfe in the presence of the king, Ꟶ preace not into the place of greate men.
Prov.25.7	Better is it that it be sayde vnto the: come vp hyther, then thou to be put lower in the presence of the prince whom thou seyst wt thyne eyes.
Prov.25.8	Be not hastie to go to the lawe, lest happlye thou do some offence after the strife be ended wherby thy neyghbour put the to shame.
Prov.25.9	Handle thy matter wt thy neyghbour him selfe, and discouer not another mans secrete:
Prov.25.10	lest when men heare therof, it turne to thy disshonoure, and least thyne euell name do not ceasse.
Prov.25.11	A worde spoken in due season, is lyke apples of golde in a graued worke of syluer.
Prov.25.12	The correccion of the wyse is to an obedient eare, a golden cheine Ꟶ a Iewell of golde.
Prov.25.13	Lyke as the winter coole in the haruest, so is a faythfull messaunger to them that send him: for he refressheth his masters mynde.
Prov.25.14	Whoso maketh greate boastes Ꟶ geueth nothyng, is lyke cloudes Ꟶ wynde without rayne.
Prov.25.15	With pacience is a prince pacified, Ꟶ wt a soft tong is rygorousnes broken.
Prov.25.16	If thou findest hony, eate so moch as is sufficient for the: lest thou be ouerfull, Ꟶ perbrake it out agayne.
Prov.25.17	Withdraw thy foote from thy neyghbours house least he be wery of the, Ꟶ so abhorre the.
Prov.25.18	Who so beareth false wytnesse against his neyghboure, he is a very clubb, a swearde, Ꟶ a sharpe arowe.
Prov.25.19	The hope that is put in a false man in tyme of neade, is lyke a rotten toth Ꟶ a slypperi foote.
Prov.25.20	who so taketh awaye a mans garment in the colde wether, is lyke vyneger vpon chalck, or lyke him that syngeth songes to an heuie hart.
Prov.25.21	If thyne enemye honger, feade him: yf he thryst, geue him drinke:
Prov.25.22	for so shalt thou heape coales of fyre vpon hys head, and the Lorde shall rewarde the.
Prov.25.23	The North winde dryueth awaye the rayne, euen so doth an earnest sober countenaunce a backbyters tonge,
Prov.25.24	It is better to syt in a corner vnder the rofe, then with a brauling woman in a wyde house:
Prov.25.25	A good reporte out of a farre countre, is lyke coulde water to a thyrstie soule.
Prov.25.26	A ryghteous man fallynge downe before the vngodly, is lyke a troubled well Ꟶ a springe that is destroyed.
Prov.25.27	Lyke as it is not good to eate to moch hony, euen so he that will search out hye thynges, it shall be to heuy for hym.
Prov.25.28	He that cannot rule hym selfe, is lyke a cyte which is broken downe, Ꟶ hath no walles.
Prov.26.1	Like as snowe is not mete in sommer, ner rayne in haruest, euen so is worshipe vnsemely for a foole.
Prov.26.2	Lyke as the byrde Ꟶ the swalowe take theyr flyght Ꟶ fle here Ꟶ there, so the curse that is geuen in vayne, shall not lyght vpon a man.
Prov.26.3	Unto the horse belongeth a whyppe, to the Asse a brydle, Ꟶ a rodde to the fooles backe.
Prov.26.4	Geue not the foole an answere after his foolyshnesse, lest thou become lyke vnto him:
Prov.26.5	but make the foole an answere to his foolyshnesse, lest he be wyse in his awne conceate.
Prov.26.6	He is lame of his fete, yee droncken is he in vanyte, that committeth eny message to a foole.
Prov.26.7	Lyke as in a lame man his legges ar not equall, euen so is a parable in the fooles mouth.
Prov.26.8	He that setteth a foole in hie dignite, that is euen as yf a man put a stone in a slynge.
Prov.26.9	A parable in a fooles mouth is lyke a thorne that prycketh a droncken man in the hande.
Prov.26.10	A man of experience discerneth all thinges wel: but he that putteth the fole to silence endeth the stryfe.
Prov.26.11	Lyke as the dogg turneth agayne to his vomyte, euen so a foole beginneth hys folyshnesse agayne a fresh.
Prov.26.12	If thou seest a man that is wyse in his awne conceate, there is more hope in a foole then in hym.
Prov.26.13	The slouthfull sayeth: there is a lyon in the waye, Ꟶ a lyon in the myddest of the stretes.
Prov.26.14	Lyke as the dore turneth aboute vpon the henges, euen so doth the slouthfull welter him selfe in his bedd.
Prov.26.15	The slouthfull body thrusteth his hande into hys bosome, and it greueth hym to put it agayne to his mouth.
Prov.26.16	The slogarde thinketh him selfe wyser, then seuen men that sytt Ꟶ teach.
Prov.26.17	Who so goeth by Ꟶ medleth wt other mens stryfe he is lyke one that taketh a dogge by the eares.
Prov.26.18	Lyke as a madd man that castith fyre brandes, and shoteth deadly arowes and dartes euen so doth a dissembler wt his neyghboure.
Prov.26.19	And then sayth he I dyd it but in sporte.
Prov.26.20	Where no wodd is, there the fyre goeth out: Euen so where the tale betrayer is taken awaye, there the strife ceaseth.
Prov.26.21	Coles kyndle heate, Ꟶ wodd the fyre: euen so doth a brauling felowe stere vp variaunce.
Prov.26.22	A taleberars wordes are lyke men that stryke with hammers, but they pearse the inwarde partes of the body.
Prov.26.23	Uenymous lyppes and a wycked herte, are lyke a potsherde couered with syluer drosse.
Prov.26.24	And enemye shalbe knowen by his talkyng, Ꟶ in the meane season he ymagyneth myschefe,
Prov.26.25	but when he speaketh fayre, beleue him not, for there are seuen abhominacions in his herte.
Prov.26.26	Who so kepeth euell will, secretly to do hurte, his malyce shalbe shewed before the whole congregacyon.
Prov.26.27	Who so dyggeth vp a pytt, shall fall therin: Ꟶ he that weltreth a stone, shall stomble vpon it him selfe.
Prov.26.28	A dyssemblinge tonge hateth one that rebuketh hym, and a flatterynge mouth worcketh myschefe.
Prov.27.1	Make not thy boost of to morowe for thou knowest not what maye happen to daye.
Prov.27.2	Let another man prayse the, and not thyne awne mouth: yee other folckes lyppes, and not thyne.
Prov.27.3	The stone is heuy and the sande weyghtye: but a fooles wrath is heuyer then them both.
Prov.27.4	Wrath is a cruell thinge and furiousnesse is a very tempest: but who is able to abyde enuye?
Prov.27.5	An open rebuke is better then a secrete loue.
Prov.27.6	Faythfull are the woundes of a louer, but the kysses of an enemye are cruell.
Prov.27.7	He that is full, abhoreth an hony combe: but vnto him that is hongrye, euery sowre thinge is swete.
Prov.27.8	He that oft tymes flytteth, is lyke a byrde that forsaketh her nest.
Prov.27.9	Balme and swete encense make the hert mery: so is the swete counsell of a mans frende that agreeth to his purpose.
Prov.27.10	Thyne awne frende and thy fathers frende se thou forsake not: but go not into thy brothers house in tyme of thy trouble. For better is a frende at hand then a brother farre of.
Prov.27.11	My sonne, be wyse, and thou shalt make me a glad herte so that I shall make answere vnto my rebukers.
Prov.27.12	A wyse man seynge the plage. wyll hyde hym selfe, as for fooles they go on styll, and suffer harme.
Prov.27.13	Take hys garment that is suertye for a straunger, and take a pledge of him for the vnknowen mans sake.
Prov.27.14	He that is to hastye to prayse hys neyghboure aboue measure, shalbe taken as one that geueth hym an euell reporte.
Prov.27.15	A braulynge woman and the rofe of the house droppynge in a raynye daye, maye well be compared together.
Prov.27.16	He that refrayneth her, refrayneth the wynde, Ꟶ holdeth oyle fast in hys hande.
Prov.27.17	Lyke as one yron whetteth another, so doth one man comforte another.
Prov.27.18	Who so kepeth hys fygge tre, shall enioye the frutes therof: euen so, he that wayteth vpon his master, shall come to honoure.
Prov.27.19	Lyke as in one water there apeare dyuerse faces, euen so diuerse men haue diuerse hertes.
Prov.27.20	Lyke as hell and destruccyon are neuer full, euen so the eyes of men can neuer be satisfyed.
Prov.27.21	Syluer is tryed in the moulde, and golde in the fornace, and so is a man, when he is openly praysed to hys face.
Prov.27.22	Though thou shuldest bray a foole wt a pestell in a morter lyke frumentye corne, yet will not hys foolyshnesse go from hym.
Prov.27.23	Se that thou knowe the nombre of thy catell thy selfe, Ꟶ loke well to thy flockes.
Prov.27.24	For ryches abyde not alwaye, Ꟶ the crowne endureth not for euer.
Prov.27.25	The heye groweth, the grasse commeth vp, Ꟶ herbes are gathered in the mountaynes.
Prov.27.26	The lambes shall clothe the and for the goates thou shalt haue money to thy husbandry.
Prov.27.27	Thou shalt haue goates mylck ynough to fede the, to vpholde thy housholde, and to susteyne thy maydens.
Prov.28.1	The vngodly flyeth whan no man chaseth hym, but the ryghteous standeth styf as a lyon.
Prov.28.2	Because of synne, the lande doth oft chaunge her prince: but thorow men of vnderstandynge and wysdome a realme endureth longe.
Prov.28.3	One poore man oppressynge another by violence, is lyke a continuall rayne that destroyeth the frute.
Prov.28.4	They that forsake the lawe, prayse the vngodly: but soch as kepe the lawe, abhorre them.
Prov.28.5	Wycked men discerne not the thynge that is ryght, but they that seke after the Lorde, discusse all thynges.
Prov.28.6	A poore man leadynge a godly lyfe, is better then the ryche that goeth in frowarde wayes.
Prov.28.7	Who so kepeth the lawe, is a chylde of vnderstandynge: but he that is a companyon of ryotous men, shameth his father.
Prov.28.8	He that by vsurye and vniuste gaynes gatherith ryches: he shall laye them in store for a man that will pytye the pore.
Prov.28.9	He that turneth awaye hys eare from hearing the lawe, hys prayer shalbe abhominable.
Prov.28.10	Who so ledeth the ryghteous into an euell waye, shall fall into hys awne pytt, but the iust shall haue the good in posession.
Prov.28.11	The rych man thyncketh him self to be wyse, but the poore that hath vnderstandynge, can perceaue him well ynough,
Prov.28.12	When ryghteous men are in prosperite, then doth honoure florysh but when the vngodly come vp, the state of men chaungeth.
Prov.28.13	He that hydeth his synnes, shall not prospere: but whoso knowledgeth them and forsaketh them, shall haue mercy.
Prov.28.14	Well is him that standeth alwaye in awe: as for him that hardeneth his herte, he shall fall in to myschefe.
Prov.28.15	Lyke as a roarynge lyon and an hongrye beare, euen so is an vngodly prynce ouer the poore people.
Prov.28.16	Where the prince is without vnderstandynge, there is greate oppressyon and wronge: but yf he be soch one as hateth couetousnesse, he shall longe raygne.
Prov.28.17	He that by vyolence sheddeth eny mans bloude, shall be a rennagate vnto hys graue, and no man shall be able to souccoure hym.
Prov.28.18	Who so leadeth a godly Ꟶ an innocent lyfe, shalbe saued: but he that goeth froward wayes, shall once haue a fal.
Prov.28.19	He that tylleth his land, shall haue plenteousnesse of bread: but he that foloweth ydylnesse, shall haue pouerte ynough.
Prov.28.20	A man that dealeth faythfully, shalbe fylled with blessynges: Ꟶ he that maketh to moch haste for to be ryche, shall not be vngyltye.
Prov.28.21	To haue respecte of personnes in iudgement is not good: And why? A man will do wronge, yee, euen for a pece of bread.
Prov.28.22	He that wyll be rych all to soone, hath an euelleye, and consydereth not, that pouerte shall come vpon hym.
Prov.28.23	He that folowynge my precepts rebuketh a man? shall fynde more fauoure at the last, then he that flatreth hym.
Prov.28.24	Whoso robbeth his father and mother, and sayeth it is no synne: the same is lyke vnto a destroyer.
Prov.28.25	He that is of a proude stomacke Ꟶ without feare, stereth vp stryfe: but he that putteth hys trust in the Lorde, shalbe well fedd.
Prov.28.26	He that trusteth in hys awne herte, is a foole: but he that dealeth wysely, shalbe safe.
Prov.28.27	He that geueth vnto the poore, shall not lacke: but he that turneth awaye hys eyes from soch as be in necessyte, shall suffre greate pouerte hymselfe.
Prov.28.28	When the vngodly are come vp, men are fayne to hyde them selues: but when they perysh, the ryghteous increase.
Prov.29.1	He that is styfnecked, Ꟶ wyll not be refourmed, shall sodenly be destroyed without eny help.
Prov.29.2	When the ryghteous haue the ouerhande, the people are in prosperite: but when the vngodly beareth rule, there the people mourne.
Prov.29.3	Who so loueth wysdome maketh his father a glad man: but he that kepeth company with harlottes, spendeth awaye that he hath.
Prov.29.4	With true iudgement the kynge setteth vp the lande, but yf he be a man that oppressith the people with gatheringes, he turneth it vp syde downe.
Prov.29.5	Who so flatreth hys neyghbour, layeth a nette for his fete.
Prov.29.6	The synne of the wicked is his awne snare, but the ryghteous doth syng Ꟶ reioyse.
Prov.29.7	The ryghteous considreth the cause of the poore: but the vngodly regardeth no vnderstandynge.
Prov.29.8	Wycked people bringe a cytie in decaye, but wyse men set it vp agayne.
Prov.29.9	If a wyse man go to lawe wt a foole (whether he deale wt him frendly or roughly) he getteth no rest.
Prov.29.10	The bloude thyrstie hate the ryghteous: but the iust seke his soule.
Prov.29.11	A foole powreth out hys sprete altogether but a wyse man kepeth it in tyll afterwarde.
Prov.29.12	If a prince delyte in lyes, all his seruauntes are vngodly.
Prov.29.13	The poore and the lender mete together, Ꟶ the Lord lyghteneth both theyr eyes.
Prov.29.14	The seate of the Kynge that faithfully iudgeth the poore, shall continue sure for euermore.
Prov.29.15	The rodde and correccyon ministre wysdome, but yf a chylde be not loked vnto, he bryngeth his mother to shame.
Prov.29.16	When the vngodly come vp, wyckednes increaseth: but the ryghteous shall se theyr fall.
Prov.29.17	Nurtoure thy sonne wt correccion, and thou shalt be at rest, yee, he shall do the good at thyne herte.
Prov.29.18	When the worde of god is not preached, the people peryshe, but well is hym that kepeth the lawe.
Prov.29.19	A seruaunt wyll not be the better for wordes, for though he vnderstande, yet wyll he not regarde them.
Prov.29.20	Yf thou seest a man that is hastye to speake vnaduysed, thou mayest trust a foole more then hym.
Prov.29.21	He that delycately bryngeth vp his seruaunt from a chylde, shall make him hys master at length.
Prov.29.22	An angry man stereth vp stryfe, and he that beareth euell wyll in his mynde, doth moch euell.
Prov.29.23	After pryde commeth a fall, but a lowely sprete bringeth greate worshyp.
Prov.29.24	Who so kepeth company wyth a thefe, hateth his awne soule: he heareth blasphemyes, and telleth it not forth.
Prov.29.25	He that feareth men, shal haue a fall: but who so putteth hys trust in the Lorde is with out daunger.
Prov.29.26	Many there be that seke the Princes fauoure, but euery mans iudgement commeth from the Lorde.
Prov.29.27	The ryghteous abhorreth the vngodly: but as for those that be in the ryght waye, the wycked hate them.
Prov.30.1	The wordes of Agur the sonne of Iakei, and the prophecie that the same man spake vnto Ithiel, euen vnto Ithiel, and Uchal:
Prov.30.2	I am more foolysh then any man, and haue no mans vnderstandyng
Prov.30.3	I neuer lerned wysdome, ner had knowledge of holy thynges.
Prov.30.4	Who hath clymed vp into heauen? Who hath come doune from thence? Who hath holden the wynd fast in his hand? Who hath comprehended the waters in a garment? Who hath sett all the endes of the worlde? What is hys name, or his sonnes name? Canst thou tell
Prov.30.5	all the wordes of God are pure and cleane, for he is a shylde vnto all them, that put theyr trust in hym.
Prov.30.6	Put thou nothyng vnto hys wordes, lest he reproue the, and thou be founde a lyar.
Prov.30.7	Two thynges haue I requyred of the, that thou wylt not denye me before I dye.
Prov.30.8	Remoue fro me vanite and lyes: geue me nether pouerte nor ryches, onely graunte me a necessary lyuynge.
Prov.30.9	Lest yf I be to full, I denye the, and saye: who is the Lorde? And lest I beinge constrayned thorow pouerte, fall vnto stealynge, and take the name of my God in vayne.
Prov.30.10	Accuse not a seruaunt vnto hys master, lest he speake euell of the, and thou be hurte.
Prov.30.11	There is a generacyon that curseth theyr father, and doth not blesse theyr mother.
Prov.30.12	There is a generacion that thynke them selues cleane, and yet is not clensed from theyr fylthynesse.
Prov.30.13	There is a generacyon that hath a proude loke, Ꟶ doth cast vp theyr eye lyddes.
Prov.30.14	There is a generacion whose teth are swerdes, Ꟶ with theyr chaw bones they consume Ꟶ deuoure the symple of the earth, and the poore from amonge men.
Prov.30.15	The horsleche hath two daughters cryeng: bryng hyther, bryng hyther.
Prov.30.16	There be thre thynges that are neuer satysfyed, yee, fowre thynges sayeth neuer hoo. The graue: a womans wombe closed: and the earth that hath neuer water ynough. As for fyre, it sayeth neuer hoo.
Prov.30.17	Who so laugheth hys father to scorne, and setteth hys mothers commaundement at naught: the rauens pycke out hys eyes in the valleye, and deuoured be he of the yonge Aegles.
Prov.30.18	There be thre thynges to hye for me, yea foure that passeth my knowledge.
Prov.30.19	The waye af an Aegle in the ayre, the waye of a serpent ouer a stone, the waye of a shyp in the see, and the waye of a man wyth a yonge woman.
Prov.30.20	Soch is the waye also of a wyfe that breaketh wedlocke, which wypeth her mouth lyke as when she hath eaten and sayeth: As for me. I haue done no harme.
Prov.30.21	Thorow thre thynges the earth is dysquieted, Ꟶ the fourth may it not beare:
Prov.30.22	Thorow a seruaunt that beareth rule. Thorow a foole that hath to moche breed,
Prov.30.23	thorow a wife worthy hatered when she is maryed, and thorow an hand mayden that is heyre to her mastres.
Prov.30.24	These be foure thynges in the earth, the which are very lytle: but in wysdome they exceade the wyse
Prov.30.25	The emmettes are but weake people yet gather they theyr meate together in the haruest.
Prov.30.26	The Conyes are but a feble folke, yet make they theyr couches amonge the rockes.
Prov.30.27	The greshoppers haue not a gyde, yet go they forth together by heapes.
Prov.30.28	The spyder laboureth with her handes, Ꟶ is in Kynges places.
Prov.30.29	There be thre thynges that go styfly, yea fowre ar comlye in goinge.
Prov.30.30	A Lyon, which is strongest among beastes, and geueth place to no man:
